movie_id,title,overview,genre_ids,popularity
7485,Shooter,"A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world.","[18, 28, 53]",10.1582
1233575,Black Bag,"When intelligence agent Kathryn Woodhouse is suspected of betraying the nation, her husband – also a legendary agent – faces the ultimate test of whether to be loyal to his marriage, or his country.","[18, 9648, 53]",10.212
62177,Brave,"In the mystical Scottish Highlands, Merida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Merida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Merida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Merida's quest — and serving as comic relief — are the kingdom's three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.","[16, 12, 35, 10751, 28, 14]",10.6197
1038263,Maria,"Maria Callas, the world's greatest opera singer, lives the last days of her life in 1970s Paris, as she confronts her identity and life.","[36, 18, 10402]",7.19
36643,The World Is Not Enough,"Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to protect a beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.","[12, 28, 53]",8.5914
1181107,The King of Kings,"Charles Dickens tells his young son Walter the greatest story ever told, and what begins as a bedtime tale becomes a life-changing journey. Through vivid imagination, the boy walks alongside Jesus, witnessing His miracles, facing His trials, and understanding His ultimate sacrifice.","[16, 10751, 14, 18, 12]",11.0251
1813,The Devil's Advocate,"Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.","[18, 9648, 27]",8.6616
635910,The Last Voyage of the Demeter,The crew of the merchant ship Demeter attempts to survive the ocean voyage from Carpathia to London as they are stalked each night by a merciless presence onboard the ship.,"[27, 14]",8.2739
550988,Free Guy,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.","[35, 12, 878]",9.5247
787699,Wonka,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.","[35, 10751, 14]",10.0469
25512,Jeanne and the Perfect Guy,"Jeanne, a receptionist at a travel agency, is looking for the love of her life. She thinks she has finally found it with Olivier. However, Olivier reveals he has AIDS and disappears from her life after her profession of love and confession of infidelity.","[18, 10749]",9.4494
1330421,Bone Lake,"A couple’s romantic vacation at a secluded lakeside estate is upended when they are forced to share the mansion with a mysterious and attractive couple. In this darkly hilarious and seductive horror story, a dream getaway spirals into a nightmarish maze of sex, lies, and manipulation, bringing terrifying secrets to light and triggering a bloody battle for survival.","[27, 53, 9648]",9.6961
70642,Making Out,"This is the last of the infamous German ""Schoolgirl Report"" movies. The story involves a bunch of teenagers and their teacher rehearsing ""Romeo and Juliet"" and discussing tales of modern love.","[35, 18]",8.3301
889737,Joker: Folie à Deux,"While struggling with his dual identity, Arthur Fleck not only stumbles upon true love, but also finds the music that's always been inside him.","[18, 80, 53]",8.9893
109168,"Code 7, Victim 5","The first victim is the butler of South African millionaire Wexler, who hires hard-hitting private eye Steve Martin for protection. Once at Wexler’s palatial Cape Town estate, Martin meets the patriarch’s family, close associates – and possible suspects. When it’s discovered that the key to the killing may lie in an old war photograph, Martin sets out on a mission to unravel the identities of the men in the picture before they become target two through VICTIM 5.","[28, 12, 80]",9.6337
512200,Jumanji: The Next Level,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.","[12, 35, 14]",9.8959
629,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.","[18, 80, 53]",10.0817
18487,The Taking of Pelham 1 2 3,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.","[80, 53, 28]",14.0891
394475,Die letzte Vorstellung: Ein Rückblick,"This hour-long 1999 documentary by Laurent Bouzereau features interviews with director Peter Bogdanovich, actors Cybil Shepherd, Timothy Bottoms, Jeff Bridges, Ellen Burstyn, Cloris Leachman, and Frank Marshall, and author Larry McMurty",[99],8.0467
99099,Shogun's Joy of Torture,"A young magistrate recalls three tales of heinous crimes committed by women, and the brutal punishments that ensued.","[27, 18]",12.7719
265391,When Girls Trumpet for Manoeuvres,The Prussian Army is stationed in a small town where they enjoy the girls at the local boarding school.,[35],8.7833
1084244,Toy Story 5,"When Bonnie receives a Lilypad tablet as a gift and becomes obsessed, Buzz, Woody, Jessie and the rest of the gang's jobs become exponentially harder when they have to go head to head with the all-new threat to playtime.","[16, 10751, 35]",9.1783
664767,Mortal Kombat Legends: Scorpion's Revenge,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.","[16, 28, 14]",8.0265
